Name	Intensity 01_IKA_0h_batch5	Intensity 02_IKA_0h_batch6	Intensity 03_IKA_0h_batch7	Intensity 04_IKA_2h_batch1	Intensity 05_IKA_2h_batch3	Intensity 06_IKA_2h_batch4	Intensity 07_IKA_6h_batch1	Intensity 08_IKA_6h_batch3	Intensity 09_IKA_6h_batch4	Intensity 10_IKA_12h_batch1	Intensity 11_IKA_12h_batch3	Intensity 12_IKA_12h_batch4	Intensity 13_IKA_18h_batch1	Intensity 14_IKA_18h_batch3	Intensity 15_IKA_18h_batch4	Intensity 16_IKA_24h_batch1	Intensity 17_IKA_24h_batch3	Intensity 18_IKA_24h_batch4
Tkt	30.67791493	30.32377864	28.03674376	27.78219299	30.45022172	30.91463342	30.98549445	30.98332131	29.39982604	28.22131083	29.43181294	29.11175125	29.27566471	29.09007728	28.99921804	28.21298864	28.32023169	26.19394535
Tln1	27.08861228	27.85335001	24.69545813	25.23019023	27.64876516	27.88611388	28.64680989	28.8938573	26.66044143	25.4139974	26.05932564	25.83139675	26.68418337	27.15547374	26.68351425	25.9983036	26.39090182	23.59764341
Tmed10	25.20112542	26.23343054	21.43501908	21.43501908	27.36151923	27.71332169	27.59825416	28.12040464	26.30100015	25.60495539	25.69218873	25.43084045	24.196105	24.62784065	23.44960006	26.05645498	25.84897645	22.97389772
Tmed2	21.63688301	22.08942074	20.36313805	21.50314831	25.48290001	23.63478004	25.57850883	26.47597668	20.36313805	21.51016921	23.97526303	23.02243893	22.40597865	22.04109629	21.39983907	23.59650645	23.6341153	20.83344913
Tmed5	16.21943325	21.92538783	22.05758327	16.21943325	22.05238496	16.21943325	23.207827	24.23279037	21.48684484	21.43725629	20.32245633	21.62956474	22.79312699	16.21943325	22.74876202	21.35267066	21.64425238	18.26292984
Tmed9	24.11362518	23.85090865	18.44907608	18.44907608	25.04680994	25.344858	24.83807439	25.41596453	23.71711912	24.6341153	24.19482838	23.49436049	18.44907608	18.44907608	18.44907608	24.01716318	22.6692337	21.28945834
Tmpo	26.98065474	26.74008233	25.98934374	25.28915576	27.49564183	27.68511962	27.31068697	27.6953121	26.05036433	26.07948576	26.54290327	26.42144863	27.41771978	27.4988402	26.98598296	26.12634512	26.02301453	23.82075004
Tmsb4x	19.47678575	20.98836016	19.47678575	20.8392284	26.33292598	20.18483177	25.96382373	24.88147697	19.47678575	23.44985191	24.37105873	24.02504424	24.04376826	21.77864346	19.47678575	21.46916284	23.6984817	20.51412457
Tmx1	24.52557959	23.79491238	22.8978329	23.56092519	23.46563017	24.01179984	24.22692426	24.45418933	21.74992833	22.69793051	22.53048159	22.43590929	22.95888189	24.26792338	23.79004696	21.63311763	22.59354614	19.67757169
Tmx3	22.80169652	23.94181132	19.99741657	19.99741657	24.26011784	25.02225266	24.12210442	24.24016244	22.65846516	22.11082482	23.4732073	20.82182068	19.99741657	22.35415143	19.99741657	22.36645029	22.65479946	19.99741657
Tnpo1	24.82716203	24.78631231	23.02973544	23.74283407	25.52680367	25.47515725	25.55806611	26.29442415	24.22361406	23.92270489	24.89864493	24.50209222	25.16334656	24.93512583	24.32127304	23.14550681	22.73863492	21.51455804
Tomm22	24.08610317	24.13657001	20.34948858	23.02759423	25.29803067	24.28890943	25.72868533	26.21524963	23.86107554	23.70493199	23.50869523	23.69285384	20.34948858	20.34948858	23.83672689	24.52157169	24.66995812	20.84605656
Tomm34	22.21528296	23.61144272	19.02217814	19.02217814	22.52458762	23.66112134	24.03145285	24.75582727	22.67329441	19.02217814	19.80778884	19.02217814	24.36626351	24.52695288	24.52557959	20.57865278	21.63785598	19.58159781
Tomm40	25.06389864	23.63211926	20.3403891	23.99834664	25.8606494	25.35161299	26.36223855	26.15971384	24.26492074	23.83180746	24.1049359	24.06587166	23.36786369	21.31207639	20.3403891	25.09904693	24.74350193	22.5919496
Tomm70a	25.76890636	25.08038068	21.94095158	23.93966099	25.87326179	26.00255889	25.87011314	26.65703708	24.35507951	23.21597906	24.35420525	23.31920683	21.94095158	23.44101106	24.6500398	24.89670638	24.97263629	21.94095158
Top1	27.75295991	27.83803832	26.04990753	25.19734299	27.55515747	27.45010371	27.80341222	27.86997199	25.47812353	26.11131846	25.4914886	25.7863871	27.08354912	27.7879941	27.47738253	25.8550268	25.84828405	23.80695547
Top2a	29.30828004	28.65335134	25.73959316	27.1029956	29.09567098	29.01956172	29.27268705	29.57226541	27.27967703	27.33372794	27.7725982	27.484545	28.47460039	28.68825831	28.75922884	26.8709127	27.1414118	24.75923519
Top2b	27.47351699	26.20921863	23.38020527	25.14448803	27.06219061	26.30378939	26.94536578	27.5528146	24.62628164	24.90729046	25.04826601	24.47728988	26.45412656	26.65662802	26.93539565	25.63832012	25.70585488	23.38020527
Tpd52l2	23.173363	22.76520758	21.65145292	20.83275406	22.95217744	22.37451207	24.57294119	25.29	18.81822016	19.63376509	21.65608788	22.56850634	22.68950921	22.1461286	20.78779737	21.28325343	21.01638121	18.81822016
Tpi1	28.89269988	28.50945053	26.2238902	27.05992384	29.08443646	29.14194769	28.58802919	29.29092282	27.97536144	26.11983101	27.25042768	27.16681695	28.16552372	27.48554338	28.10709317	26.12459118	26.52523607	24.14180156
Tpm3	27.78450376	27.41457815	24.73938714	25.55282925	28.56608924	29.11527838	29.00268228	29.16593097	27.43666554	26.2048793	27.17987569	26.97629054	26.44039334	27.33372794	26.82067701	26.10831021	26.4778457	23.69731546
Tpp2	22.2019181	24.9421694	19.40901795	22.15909403	24.73024125	25.29970831	26.06321978	26.04953368	23.85367125	22.36639693	23.25609118	22.58242502	20.63049822	19.66454103	19.22959337	22.73966526	23.02720611	20.62569101
Tpr	25.34665115	25.37838721	22.43964221	23.5842845	24.56738099	25.85295729	24.73598358	25.15120178	23.39021305	23.08697781	23.2790925	23.02492592	25.96411027	25.94013165	24.59246297	22.91252611	22.82211254	20.8759023
Tpt1	26.15780734	25.25961513	23.56313854	23.7025033	28.43864961	28.34760603	28.92416707	29.04069402	26.97989196	25.83052662	26.1238022	25.47728988	22.9883775	22.49331016	23.02781355	25.56738099	25.93555302	23.46213877
Tra2b	23.35555005	24.66128447	21.16238641	22.42549765	27.37823836	27.33406906	27.35338095	27.78144276	25.81921568	25.03027445	25.57074284	24.75552169	21.16238641	21.36463484	21.16238641	25.97797232	26.09305321	23.70893568
Trap1	27.70470778	26.71502522	25.59340366	24.51261847	28.067842	28.22738341	28.34663425	28.42854215	26.56456377	25.72471014	26.36038095	26.19796159	27.04988676	26.67263101	25.98899718	26.2296403	26.24069017	23.65129963
Trim28	28.19760546	28.84968642	27.33304545	26.66030541	28.58953006	28.92235329	29.66042443	29.85731585	27.71914469	26.60964047	27.69564397	27.41029775	27.59704662	27.85084905	27.24653693	26.88634649	26.91900314	24.82113946
Trp53i11	24.87347303	23.96631252	20.33265287	21.75193137	24.87305053	24.99394936	24.14647048	24.49197784	20.64077096	22.66188246	23.45625915	20.57560941	20.33265287	20.33265287	20.44899545	23.04009303	23.13279465	20.33265287
Ttll12	23.64438442	24.17554224	17.13149528	20.44080835	23.00243872	23.6140295	23.80734863	24.06833416	21.97802471	18.74819285	20.39215388	17.13149528	17.13149528	21.83587924	23.79817987	20.76441809	21.14625293	17.13149528
Tuba1b;Tuba1a;Tuba1c;Tuba3a	29.56332768	30.31224608	28.33547534	28.00351354	30.291867	30.75039038	31.14982907	31.48678079	29.69004165	28.88442628	29.00859788	28.99980943	28.56329131	28.61175225	28.04359098	29.13298189	29.16348572	27.12020686
Tuba4a	22.3135994	23.7568454	21.4680194	21.12685317	25.97580967	25.62731189	26.2391246	26.30533857	24.85884876	23.85823223	23.75979393	24.65714615	19.88574999	19.88574999	19.88574999	22.70668234	23.24006051	21.55590346
Tubb4b;Tubb4a	27.19966606	27.29850271	23.0488314	24.63655117	28.69985216	29.48805546	29.45963192	29.78500289	28.20783258	26.83978103	27.49899233	27.16681695	26.60611396	26.5594526	25.64047311	26.99593411	27.08628543	24.44189759
Tubb5	29.80148623	29.94614703	28.96845648	28.78081727	29.7879941	30.3290293	30.19425071	30.60726103	29.49577523	28.08810676	28.77699589	28.82614384	28.90391659	28.48331528	28.67067408	28.57913492	28.83529981	26.35823588
Tufm	28.18956919	28.12040464	26.35529799	24.96618048	28.42446324	28.63930731	28.65666211	28.75005488	26.98348441	26.55767182	26.33504082	26.79736369	26.28950759	27.04905584	26.4248156	26.74663159	26.61680794	24.21896698
Txn	27.88221194	28.04478981	28.67424853	25.95927556	25.92574095	21.36757046	27.2131741	26.8835526	21.54042511	27.05154718	26.2551368	26.73840815	28.92753353	28.53307939	27.57297009	24.22883337	24.34604241	22.94624522
Txndc5	17.74340126	17.74340126	21.41482973	20.80207139	23.80774168	23.14671906	22.88511319	22.90967265	17.74340126	21.14550681	17.74340126	21.52372657	24.12178833	23.98146067	23.02852191	18.64733897	20.15264135	17.74340126
Txnl1	26.87478666	26.42165729	22.40429027	24.28404463	25.92093468	25.60763847	27.0213633	27.31328455	25.06348725	24.52055298	24.69667893	25.22552755	23.11329133	24.43599828	23.57819208	23.2857386	23.79986024	21.51878952
Txnrd1	25.24321699	25.865094	22.3724942	21.60571281	25.25799806	24.09297259	26.25995628	25.84797355	22.08339492	21.20919632	18.03493864	24.34441783	18.03493864	23.6984817	23.80272224	18.88345472	21.59359173	19.50653229
U2af1;U2af1l4	26.46396346	26.81726494	24.55068808	25.35514674	25.58434185	24.67648311	26.57945866	26.3261513	23.36439439	23.23485251	23.2462071	24.54580725	25.16004097	24.24394332	24.95011373	23.9655201	24.21341516	21.90378331
U2af2	25.79894616	25.77185555	20.7684622	25.51056764	24.84038148	22.82562963	26.05467602	26.16783156	22.93779477	25.71800811	24.31672347	25.37301885	21.7366959	25.58250541	25.38995057	22.62424125	22.7363243	20.7684622
U2surp	20.62952027	25.21126272	18.2649007	22.37557297	23.09961685	18.2649007	25.72478819	23.38179007	19.14986618	23.95562224	22.36626351	21.88494557	18.2649007	22.96677017	18.2649007	22.79756654	20.39121002	18.2649007
Uba1	28.63654425	28.50657829	24.87834621	26.30518198	28.51724473	28.952243	29.49661351	29.68954187	27.93224467	26.80734863	27.30164564	26.72468412	25.8080364	26.62533428	27.41142965	26.16764018	26.61792902	24.14709186
Uba2	26.08271706	26.10461603	19.42840925	21.76239177	24.79034531	26.14934213	24.4157067	25.49990475	22.70984024	22.41501033	23.4171242	24.08034002	23.47728988	24.32244258	24.8644329	22.40714638	22.18688801	19.42840925
Ubap2l	25.12620725	25.48126854	20.69489515	22.46236347	25.60997857	25.27490532	25.64061101	26.65225745	24.22596876	23.40210543	23.14103753	23.68335362	20.69489515	23.32471015	23.73055223	22.79124001	23.43160574	20.69489515
Ube2i	23.14392001	25.46988944	22.08874166	21.82772415	26.01584548	25.97744834	27.54251957	27.28991208	24.59240594	24.03766558	24.97936867	23.46687505	25.21597165	25.50718345	25.06122252	24.41235069	25.14922583	21.01937083
Ube2l3	26.16495816	24.99135645	21.18216639	22.7854844	25.02711328	23.18510409	26.94949048	25.30016233	23.40171494	23.32964526	23.77595422	24.85937023	21.34916458	23.27696494	21.41622232	23.45299627	23.16734157	21.18216639
Ube2m	26.43346943	26.02108791	21.57879096	23.45098467	25.11477716	25.51995341	24.71988886	25.44186594	23.54686715	24.14219121	21.89267325	23.78546444	19.83065137	25.62008466	25.33418843	22.29106163	21.67736523	19.50879677
Ube2n	26.64320113	26.78406687	25.19467811	24.65970677	26.00320254	24.77841286	26.90483543	26.73350322	22.94159644	24.83489612	24.64355897	23.45475412	25.75139001	27.03275638	26.68311263	23.22765883	23.42687999	20.62158331
Ubl5	24.84914354	22.30858123	21.16373811	22.3877176	22.4869921	23.27312742	21.83560943	22.77150801	21.49462905	18.21352196	21.9570581	18.21352196	22.40387437	24.48664847	23.87258095	20.79225333	20.9110818	18.56107907
Ubtf	23.77152816	23.48357668	19.9688805	21.18192384	26.12795922	25.84496067	26.383851	26.55435254	22.87306931	22.84036227	23.70514299	23.93624973	23.00135665	24.62878637	19.9688805	23.82822793	23.59366011	20.97112813
Ubxn7	24.34861092	23.05647565	20.92346677	17.97550095	19.63659984	14.19844504	22.01031502	21.1906301	14.19844504	14.19844504	20.83221322	20.19592484	25.66435331	25.14709186	24.19061503	17.9822026	18.27307618	14.19844504
Uhrf1	27.07765351	26.67492196	24.36739715	24.74314235	26.52602754	26.08685232	26.24822119	26.48678654	24.94167702	24.61273669	24.96525586	25.00577427	27.21437901	27.12465033	26.8420614	23.97333722	24.18215123	21.35837004
Umps	26.44213496	26.44912773	21.9282104	22.84243552	26.97278964	26.24528605	27.5383809	27.87308575	25.15460491	24.05390998	25.46824319	25.81933752	21.59135616	24.37119171	23.59707504	24.24190869	24.51773282	21.66209984
Upf1	24.11036287	24.22795256	20.31606051	22.57325331	25.96146312	25.78389208	26.19458419	26.6845847	24.44606961	23.1820906	23.56034216	23.33497265	25.33708449	25.01273774	24.72889289	23.90683189	24.13633532	21.28070735
Uqcrb	24.25169217	23.81127434	21.91648597	23.33497265	27.12139313	26.85804248	27.13741068	27.45434624	24.9421694	24.64333877	25.20497256	24.82177204	26.21977946	26.63533375	26.27852546	25.13281034	25.09756088	22.49823762
Uqcrc1	27.42678403	27.06661086	24.96626851	25.45035547	27.96046919	28.11242256	28.01169322	28.21609196	26.79563087	26.69816373	26.36674708	26.849239	27.06968675	27.89631374	27.18716372	25.69274745	25.9787143	23.16507321
Uqcrc2	28.96320086	27.99167001	27.20004039	26.52936788	28.53960156	28.42954013	28.64951911	28.80968081	26.37084263	26.99614968	27.27604203	26.97716443	28.15025288	28.66067944	28.00056176	26.92354384	26.78156783	24.40230064
Uqcrfs1	25.97294299	25.00431752	24.51044692	22.16631512	25.12415729	24.52157169	23.43809435	24.67422158	20.04259988	19.36202514	22.4492474	22.30897	25.98489716	26.08273736	25.77263595	23.14904747	23.21075754	19.36202514
Uqcrq	20.99451918	21.45080852	20.99451918	20.99451918	24.82565874	25.86860687	25.47497165	25.52079274	24.39525641	22.02718923	23.94288529	22.93583624	23.13122521	22.44389661	21.98440177	24.25284731	24.51490712	21.62135973
Usmg5	24.42001931	24.82808262	26.50453401	23.54769097	25.84198944	25.38643537	25.51319097	26.01109602	20.70176332	24.87192328	24.26656581	24.15591761	26.41628676	26.47075841	25.82609534	23.8445058	23.03219307	21.08738255
Usp14	24.11330723	22.90128087	23.10640639	23.74375871	25.77230873	26.35211834	27.37914777	27.40568008	24.74278269	22.74603696	25.327077	23.9421694	24.8300188	24.71507761	23.58014906	23.46151442	24.11481686	21.654428
Usp5	25.62619808	24.77092355	22.66438044	23.02424961	26.53509107	26.3107043	27.00731511	27.25430795	24.85414703	23.45387546	24.08828877	24.39086903	25.23264401	25.22051767	25.44319473	23.82929304	24.40288611	21.6000962
Usp7	24.25817782	24.34075582	19.20485767	20.8532334	23.53848451	24.18903185	23.94377965	24.82133413	23.51364279	19.20485767	19.46978886	19.20485767	21.32097018	24.3265628	22.51183468	22.57549401	22.54954874	19.80224498
Utp15	23.62678294	22.1398361	18.40532432	22.4103851	23.53765541	23.54215053	24.3421132	24.40782063	20.80238699	22.63320634	22.6736826	22.90826214	20.44202419	21.75103239	22.12675866	21.17870618	20.72791713	18.40532432
Utp18	25.09248876	24.3694621	21.87945911	21.25441969	22.79869407	23.26870875	23.32333629	23.78696034	21.82690997	20.69498014	20.69498014	20.9756129	23.14836486	25.53892848	24.39630217	21.44864265	21.6280521	20.69498014
Vamp3;Vamp2	24.33701641	24.00564579	19.5091835	20.45492979	24.21756254	24.33080804	24.02445254	25.16211746	22.24974077	21.42470349	21.77205195	20.66968786	25.77946529	22.75321757	22.13241814	23.00932428	23.10672586	20.3605685
Vamp8	25.65594599	24.7188443	20.07600657	20.78436646	24.95535618	26.23859629	24.66638656	25.03615684	22.71328498	23.0190993	22.72741862	24.60218233	23.51953356	20.07600657	20.07600657	22.93037785	23.53587716	20.46473319
Vapa	26.04762136	24.17835666	21.46563017	24.04209886	25.12856896	24.26892287	25.41419101	25.20041463	23.32923465	23.02320071	23.39545255	23.04551905	21.91166701	24.94637017	25.46768365	24.34245235	23.95198187	21.46563017
Vars	28.00971938	27.82947451	26.02688119	26.01320645	28.8483139	29.05149532	29.40295928	29.83365723	28.10739254	27.01637696	27.90953533	27.33994077	27.53897287	27.82535547	27.83918033	26.51911359	26.87420036	24.42969176
Vasp	26.14815924	24.6105982	23.27994264	23.70292598	25.5942583	26.2198533	26.56649576	26.87946846	24.89910611	23.42598418	24.47109964	24.63887248	26.07600249	26.61245549	26.26924399	23.70144607	24.08261556	20.92317658
Vav1	24.02352223	23.75847292	19.32368812	21.53093398	22.42193332	24.11981123	19.86514121	22.38390043	16.37252502	16.37252502	21.03086377	16.37252502	22.90271662	20.44778548	16.37252502	20.56541823	20.46183912	18.61715893
Vcp	29.17083294	29.00128685	27.18395016	26.66329489	29.86626198	29.83389846	30.45630616	30.64383762	28.59434374	28.06183023	28.52335269	28.32641707	28.62135693	28.70295899	28.64910791	27.44616428	27.86573119	25.34428236
Vdac1	28.81741744	28.69849495	27.25033731	26.91159387	29.65690074	29.61438763	29.44616428	29.94405344	27.81090675	27.85804248	28.09128857	27.95160399	28.07750072	27.82517347	27.22131083	28.06095463	27.91302169	25.80894474
Vdac2	28.16403747	28.66200474	26.74906392	26.55967139	29.04019757	29.25076649	29.29017582	29.81456308	27.38434519	27.54635202	27.93691241	27.66587174	28.01526063	28.22006556	27.58010592	27.63436461	27.60512499	25.24154506
Vdac3	26.81921568	27.24445152	25.25745863	25.64614381	27.53771465	26.9942084	27.69816373	28.12396003	24.88129025	26.29796073	26.12222293	25.90903168	25.72585446	26.50812094	25.68872519	26.09577157	25.92494857	23.6791708
Vim	28.42950022	28.55651021	25.70980343	26.56531944	29.60749033	29.9589217	28.71770748	29.11624559	27.71404266	26.4322591	26.39524007	26.14953596	27.01254594	26.6719565	26.20899547	26.70054682	26.59519783	24.35063547
Vps29	22.24298449	18.65749291	18.65749291	20.4615394	23.17564883	23.48333065	24.62086773	24.99701163	21.35433979	21.5955507	20.48325684	19.59779797	18.65749291	18.65749291	20.27491954	20.26819474	21.10392807	18.65749291
Vps35	23.4221387	21.62001752	19.04910404	21.22458584	23.59912013	24.19076572	25.22435032	25.03925644	23.25997423	22.80620818	19.04910404	21.44004793	19.04910404	19.04910404	19.04910404	22.40564113	22.93569238	20.47427236
Vrk1	24.66535674	22.3586115	16.75198856	22.76500519	25.06332266	25.00118482	24.81572688	25.52829504	23.79847655	22.82316274	16.75198856	23.56313854	16.75198856	23.16677482	21.2725865	21.14295463	16.75198856	20.25637917
Wars	23.27027821	23.12343122	19.93024068	19.40837536	24.68244301	24.60772312	25.58256284	25.87305053	24.40158475	22.63034268	23.61784497	22.09029337	22.28299902	21.55112244	21.41472652	22.80414126	22.93019736	20.22293637
Wdhd1	25.16319298	25.51074872	15.66647368	20.39696845	22.7677755	22.91546511	23.40457614	22.62305807	20.87702645	15.66647368	21.91488144	21.07280515	15.66647368	15.66647368	20.53021962	19.64489487	19.60602922	17.23472389
Wdr1	25.91017608	24.1667595	18.75561133	23.69763362	26.44441173	26.28520944	27.54694072	28.0916921	24.8893439	23.94699477	23.8320973	24.72619238	24.44657449	24.29130056	18.75561133	24.59457155	24.43281662	22.56808879
Wdr43	24.79649754	25.11044253	21.5662083	23.28644383	24.71785127	25.27646806	22.62958697	22.75025555	23.26011784	20.39560944	21.98200061	22.53511777	23.58474326	24.69561742	24.77374289	22.65379412	22.36016659	20.3498125
Wdr46	18.35095644	22.0308301	21.21685241	21.63076481	22.40488793	23.77756034	23.28545641	23.26927966	22.36959522	18.35095644	18.35095644	18.35095644	24.40405634	24.48683257	22.63953502	21.21115872	21.25263079	18.69846051
Xpo1	24.13461307	24.58863687	19.22390272	21.03180618	26.84780634	25.66332204	27.33875134	27.95082569	25.07822379	23.92732442	24.64465947	23.76435734	19.22390272	21.87211122	19.22390272	24.56993208	24.60602922	22.18474098
