Name	TCGA-A6-3807	TCGA-A6-3808	TCGA-A6-3810	TCGA-AA-3518	TCGA-AA-3525	TCGA-AA-3526	TCGA-AA-3529	TCGA-AA-3531	TCGA-AA-3534	TCGA-AA-3552	TCGA-AA-3554	TCGA-AA-3561	TCGA-AA-3664	TCGA-AA-3666	TCGA-AA-3672	TCGA-AA-3684	TCGA-AA-3710	TCGA-AA-3715	TCGA-AA-3818	TCGA-AA-3848	TCGA-AA-3864	TCGA-AA-3986	TCGA-AA-3989	TCGA-AA-A00J	TCGA-AA-A00O	TCGA-AA-A00U	TCGA-AA-A010	TCGA-AA-A01D	TCGA-AA-A01F	TCGA-AA-A01P	TCGA-AA-A01R	TCGA-AA-A01S	TCGA-AA-A01T	TCGA-AA-A01V	TCGA-AA-A01X	TCGA-AA-A01Z	TCGA-AA-A022	TCGA-AA-A024	TCGA-AA-A029	TCGA-AA-A02E	TCGA-AA-A02H	TCGA-AA-A02J	TCGA-AA-A02O	TCGA-AA-A02R	TCGA-AA-A02Y	TCGA-AA-A03F	TCGA-AA-A03J
HSPA5	32.2807	32.9617	31.3811	33.0201	32.3035	31.4849	32.701	32.8228	31.6313	31.9195	31.8651	32.534	30.2421	32.8044	31.992	32.0017	33.5171	29.0643	32.1649	33.6791	33.6178	31.5843	32.0878	30.5066	33.19	32.8951	32.9704	31.2116	29.9342	32.765	33.3691	31.3791	32.7754	33.544	31.5228	32.2405	32.0735	31.1997	33.336	31.148	32.6939	29.4461	32.3255	32.5338	31.9051	33.1832	30.5518
HSPA8	31.8452	31.406	30.8843	32.2928	30.8562	31.4999	33.3151	32.6718	31.2689	31.9352	31.5729	31.9175	30.5233	32.1666	31.6383	31.7655	32.1368	28.4643	32.7606	33.8821	33.5134	31.3895	31.7955	29.2448	32.7759	32.5493	32.001	31.5588	28.1516	31.5967	32.3176	31.5441	32.0072	32.3365	30.4901	32.5427	30.6887	30.2215	32.7249	30.3912	31.3589	29.6311	32.3959	32.0349	32.103	32.6116	30.6311
HSPA9	31.6477	30.1685	29.811	31.3678	31.677	30.7587	31.6394	32.7019	30.3072	31.1699	30.8476	31.2321	29.7839	32.2404	31.3911	31.4622	31.2833	28.1036	30.7076	32.507	32.2331	29.7576	31.6584	30.737	32.3428	32.1925	30.8257	28.5548	29.7888	30.9527	31.5596	31.3523	31.7089	31.7963	31.5594	32.8692	30.8228	30.0706	32.0235	29.5223	31.5975	29.8776	31.6686	30.9622	31.3136	32.4767	31.3511
HSPB1	31.1063	32.6269	30.4948	31.0356	29.8173	29.7023	32.9041	30.4377	30.3057	32.3765	30.9555	29.7689	29.1583	30.4825	29.2433	31.61	30.5757	28.7548	32.9105	32.5788	30.8274	31.2143	29.9725	28.5202	32.2762	29.8937	30.2436	30.866	28.1623	30.9851	29.6616	30.5355	32.063	32.2355	29.8991	32.1372	30.3551	29.8614	31.8271	30.4177	30.6468	29.7855	31.582	31.8492	30.7938	31.3861	28.8048
HSPD1	33.6672	32.5239	33.0208	33.5987	32.0141	32.9565	33.7106	34.9852	31.8438	32.8727	32.7008	33.0146	31.3628	33.3064	33.7601	33.1182	33.1741	30.6201	32.3662	34.5404	34.3412	31.3413	33.7591	32.5227	34.8952	33.6802	32.2812	31.8307	31.3169	32.6091	33.1351	33.2376	33.386	33.8238	33.2831	34.2989	32.86	30.9439	33.6052	32.0966	33.7588	31.5581	32.8783	33.0501	32.7434	33.976	33.2423
HSPE1	31.1604	28.7861	30.7447	30.8599	31.0237	30.1827	31.5282	32.8801	29.3039	30.5637	30.6521	30.8881	29.1414	31.3888	31.0003	31.0573	30.9955	28.3664	30.1356	31.9288	32.2848	28.4348	32.1692	30.0208	32.4806	31.2103	31.0175	29.8166	27.5342	30.7751	31.4896	30.1055	31.5985	32.0038	31.5585	31.243	30.5536	28.5078	30.9266	29.8118	32.0023	28.1052	28.8252	31.5915	30.7369	31.2967	31.4447
HSPG2	32.1941	34.1139	31.8791	32.0504	30.1019	30.8724	33.1197	31.1175	31.4181	29.7248	31.8198	30.8123	29.0581	30.9602	30.2089	32.2031	31.6458	29.2648	32.8881	32.7908	31.9235	31.1014	29.6834	29.7445	32.3248	30.17	31.6069	30.8635	27.0166	30.3567	28.9787	29.476	30.8227	32.7463	29.8349	28.0434	28.4795	28.8892	29.0954	28.9938	30.5581	28.213	29.7047	31.7769	30.552	30.0868	28.8523
HSPH1	28.6169	27.1297	29.3613	26.4264	29.1538	29.2462	29.3011	33.1672	27.0838	28.848	26.8282	30.4105	28.4831	31.2497	25.7765	27.7538	27.4985	25.4359	32.3839	30.7331	29.6478	28.1694	30.1077	20.4847	28.9504	29.6709	26.8131	27.6005	27.9467	28.4745	28.6214	28.8764	29.5836	28.1323	27.4771	26.0534	23.2522	26.7739	29.296	26.9649	28.8596	28.5179	28.3153	26.5323	28.1327	29.1378	29.6992
HTATIP2	26.33	20.866	22.3237	25.0915	22.2649	27.1357	25.1811	28.6259	24.4377	27.674	20.866	21.9887	25.3634	26.1724	24.3088	25.011	22.7783	20.866	24.9235	26.975	24.9095	25.1336	25.8925	22.159	27.2567	25.7503	24.9742	23.4778	20.866	23.2385	25.482	25.6345	27.7546	24.016	24.8109	20.866	24.3056	26.4248	24.1542	24.3975	26.2442	21.7829	24.8346	20.866	25.8768	26.5212	22.075
HTRA2	23.8923	22.6509	23.5361	25.0631	22.3759	23.7236	23.8144	25.9791	21.5352	22.3711	23.0922	21.9383	23.2755	24.7036	23.1298	23.3881	22.4246	17.9525	17.9525	24.3804	22.4278	22.6638	23.1264	21.2734	24.9925	22.6194	22.9144	21.6873	20.6452	22.9121	22.8641	21.6068	24.8659	17.9525	23.1352	21.3455	24.62	21.3874	24.3888	22.4482	23.6705	17.9525	22.3494	22.2539	23.7259	24.8573	22.6206
HUWE1	27.8741	27.4987	27.1189	27.6767	26.4805	27.2671	28.4972	30.4519	26.5423	27.8557	26.381	27.7418	26.5313	28.2011	27.5635	25.9755	25.2904	22.7842	28.806	30.5934	28.1349	26.089	27.7272	27.2924	26.9465	28.2751	26.2599	25.358	26.0353	27.7393	27.8391	26.5133	27.1816	28.671	28.1327	27.9748	27.2246	26.0853	27.6244	25.9251	27.3286	27.0033	30.2382	26.7678	28.3557	28.3637	27.6304
HYOU1	30.4988	29.3592	28.9123	30.2667	29.8173	30.5373	30.0477	29.7284	29.5023	30.3269	29.5451	30.0112	28.2005	29.9664	30.1804	29.1774	31.4937	25.6235	29.6511	31.3038	32.9879	28.7043	30.4579	27.9359	30.1125	30.5827	30.1588	30.0918	26.7378	29.1786	31.8205	28.158	30.2771	31.1186	28.8018	28.4102	28.1697	29.423	29.9571	27.4645	29.1881	27.1948	30.0944	28.8813	29.3366	30.6674	27.6639
IARS	28.6968	28.2469	26.5639	28.9111	27.8611	27.6527	28.7619	29.8608	27.6539	27.6372	27.9412	28.8278	28.1947	29.448	28.008	27.3973	28.5708	23.7284	27.6489	29.7126	30.7835	27.0086	29.2624	26.1849	28.9492	29.3246	26.8174	25.4379	26.1606	26.5561	28.7584	27.7602	28.0979	28.5083	27.8877	26.2204	27.074	27.5014	29.137	26.9674	27.0727	29.0303	28.8606	26.2752	28.1764	28.9583	27.1283
IARS2	27.4786	24.8212	26.9345	26.1016	24.6932	26.4208	28.8486	27.6911	26.4327	29.5225	26.6476	28.3498	26.6689	29.6375	28.8739	27.0075	27.1358	19.7964	26.4246	29.5079	28.1993	25.5744	28.4912	26.6282	30.7419	27.5138	27.4214	23.6951	25.7569	24.9488	28.2316	26.9743	26.8784	28.0043	30.1087	21.2401	26.8543	26.2379	28.6351	26.938	28.812	24.3608	27.0426	25.8481	28.5347	28.8729	27.5316
IBA57	25.253	24.0083	22.7027	25.1736	17.5588	21.9525	22.4947	26.8536	17.5588	25.1202	24.1691	24.8198	24.2365	23.9099	24.8868	23.9607	23.296	17.5588	17.5588	26.69	24.7049	22.5603	25.4651	22.4776	25.5478	22.7341	17.5588	23.2557	17.5588	17.5588	22.6388	23.8788	26.8942	24.9537	23.6751	17.5588	22.3472	24.0296	23.0068	22.5	24.2058	22.9886	22.5586	19.3004	22.8913	28.8069	23.1477
ICAM1	23.9371	25.8766	26.2604	27.1234	23.6164	26.7443	25.8057	27.1196	24.51	26.7148	26.6929	21.6332	22.4704	26.4243	27.6367	26.4375	26.363	22.1972	24.6877	26.0284	24.5818	24.6886	25.3076	24.8022	26.2655	19.5802	25.9321	23.0123	19.5802	29.0491	27.3095	24.7118	26.1777	25.1415	23.399	21.4607	25.4481	22.3759	25.5963	23.9941	24.634	23.8109	25.2496	26.5209	25.2577	26.7162	20.5021
IDE	23.8519	23.6724	23.034	25.7862	22.93	22.702	24.5258	27.4074	21.9892	24.3124	23.8542	25.2412	25.2959	23.5505	23.5589	23.157	26.2864	19.0082	24.717	24.9068	24.7422	25.2229	25.8811	23.4262	23.7785	26.4913	23.8459	24.6883	25.4734	23.4464	27.3151	24.6344	25.1263	25.1622	24.7476	20.4843	19.0082	23.4705	25.6001	23.9509	23.7592	23.5757	25.3929	25.9726	25.9865	26.0269	25.5564
IDH1	27.6493	28.2152	26.0492	30.4803	27.7905	28.1943	29.3048	29.0976	28.6405	27.6371	27.6619	28.1797	27.6019	26.6371	28.7987	29.4488	28.5178	25.4209	29.0991	29.1101	31.4541	29.0161	28.5868	27.1187	29.9964	28.8817	29.6308	25.45	24.7202	26.7293	30.2718	28.9895	28.5922	28.0353	28.7547	24.0443	27.4468	28.9456	31.2129	29.2322	27.4304	23.7586	29.8598	28.4842	30.3275	30.9136	27.0875
IDH2	29.7227	29.7035	28.9987	31.279	28.8304	29.1422	30.8002	30.7282	29.7943	29.4834	30.2001	29.5437	29.0582	30.3737	30.3738	30.307	30.6703	26.1393	30.3839	32.3863	31.9339	30.1555	31.1852	29.1908	32.6439	30.2542	29.9897	28.1158	27.3492	29.4586	30.3062	28.9891	28.6175	31.5675	29.7202	29.7717	28.5502	29.4038	29.9899	28.9252	31.8464	27.9026	30.4466	29.3574	30.9908	30.9455	29.1216
IDH3A	29.2	26.5416	27.1004	29.0401	26.9956	27.1197	28.9122	29.2204	27.8465	27.8501	27.9114	27.6562	26.1777	29.1534	28.5398	28.9204	28.398	24.6401	27.7307	29.989	29.1724	25.7327	29.1896	27.8982	30.946	27.7372	28.7821	27.198	27.1057	28.3384	28.5817	27.3248	28.4321	29.4311	27.8765	27.902	28.0502	27.0123	29.1751	27.3208	30.3405	25.4611	28.0119	29.4421	28.6526	29.6015	28.0267
IDH3B	26.493	24.2611	23.3435	26.2364	21.8116	24.9254	25.5842	25.7874	26.0357	24.7886	24.3226	24.1333	24.9639	26.013	25.1363	26.7291	25.4963	20.4112	25.8635	26.7344	26.0606	24.614	26.3023	22.4638	28.6924	23.8368	26.1452	21.6764	22.0699	24.0911	25.4091	25.2797	23.9964	25.7179	22.9913	20.4112	25.9187	21.3468	26.351	23.9885	27.5111	22.9126	26.6403	24.96	25.4494	27.0113	23.1747
IDH3G	26.4929	19.8088	22.2285	25.8899	19.8088	25.2307	22.6102	26.2135	20.0423	26.2798	26.8655	25.0221	25.7535	25.8012	25.3044	24.5281	24.9667	19.8088	27.5695	27.9218	28.2365	22.6697	29.0743	24.1472	26.2416	23.3651	27.446	24.1518	24.7315	24.907	27.4307	27.43	24.8912	22.8709	23.1593	19.8088	24.7754	24.9624	27.008	24.4942	27.7244	24.8373	28.1759	24.4574	26.5773	27.4447	24.5325
IER3IP1	25.5517	25.5825	22.2928	25.3556	22.6702	21.7934	24.5347	23.0993	25.5572	23.5442	25.3501	18.4861	23.4109	24.2442	24.4759	24.5933	24.9182	18.4861	24.5177	26.1006	25.155	23.2982	23.5676	21.0251	25.5811	25.1085	23.1118	22.2311	18.4861	24.7968	26.6764	21.8368	18.4861	25.8551	22.2846	18.4861	24.1144	23.3963	24.8243	20.1161	23.7392	21.2838	24.7218	26.2003	23.1586	25.5194	21.8105
IFI16	24.7163	25.3843	24.1916	26.8737	22.8279	27.4248	25.9712	25.2225	22.3018	24.7436	23.7697	24.1463	23.5285	23.7735	28.2112	26.2447	27.6796	23.75	23.9731	27.7546	24.5386	25.147	24.5058	24.9609	27.0935	23.5173	25.2025	23.172	17.498	28.4186	28.4249	24.2084	25.974	25.4876	26.2642	20.2456	25.626	22.808	24.447	24.6193	24.9839	17.498	23.3784	26.7726	26.3317	27.0201	24.6145
IFI35	23.4177	23.2304	22.6967	25.2092	21.786	23.5105	24.3452	25.7461	23.4095	24.8172	25.6459	21.8332	24.1712	23.755	25.9401	21.4892	26.36	21.85	23.2894	26.6028	26.5124	22.5393	22.552	23.129	24.9878	23.3905	23.7177	21.0549	22.4426	27.879	27.5585	23.9116	26.6816	26.1564	23.9675	22.2606	23.954	21.0549	23.4341	21.9165	21.0549	22.685	25.6608	23.8938	24.325	24.9232	23.2081
IGF2BP2	25.0202	23.8259	26.0861	24.0566	21.6809	25.0927	26.5201	28.2644	24.1984	24.5844	23.5945	27.0536	21.7833	25.2346	27.0921	25.1219	24.533	19.13	21.5731	26.5758	22.4377	23.0426	27.4436	23.9675	19.13	25.6773	19.13	19.13	19.13	24.8421	26.1206	24.3135	24.9522	27.3731	26.9613	19.3254	23.7818	24.0505	25.0883	22.6574	25.2524	25.7762	25.0647	23.3519	23.7656	24.5619	25.9769
IGF2R	26.3335	25.3879	25.2656	26.0087	23.2225	26.7732	26.8757	26.9078	25.4689	26.3661	26.0782	28.2399	25.1718	21.292	26.4599	27.3545	27.1213	20.9474	24.9444	27.8023	28.4803	23.6293	26.7654	24.9029	26.2834	27.0002	24.9863	20.9474	25.9179	25.6716	26.3562	25.7136	26.4352	27.2843	23.7098	25.2747	23.3485	25.0555	26.6527	25.5769	20.9474	23.9525	25.5417	23.2392	24.8993	27.5129	27.1403
IGFBP7	22.1719	15.7467	26.1669	15.7467	15.7467	23.8874	26.1204	24.9928	15.7467	24.8005	15.7467	24.8948	20.5554	24.4026	22.9176	24.7582	23.1155	22.0738	21.0331	25.0007	25.8658	20.4279	25.1732	21.6527	27.4114	25.5288	15.7467	19.9872	15.7467	24.4132	15.7467	25.3281	25.0017	20.1105	21.8438	15.7467	17.9829	15.7467	21.8626	24.919	23.6424	18.8966	22.9594	22.7231	22.5257	22.2586	20.7632
IGJ	28.1547	25.0961	24.7157	29.2373	23.5155	26.1628	26.3194	25.7028	29.9815	27.6406	26.5721	26.1787	22.0567	26.6489	25.2488	26.9644	28.4305	21.9006	25.9879	28.0726	23.8831	29.0597	27.4814	23.3547	21.0928	28.1475	29.8203	21.6631	25.5374	23.5667	27.2629	25.4227	26.6954	32.5179	24.7121	23.0245	24.7507	21.648	27.3358	21.0928	24.7526	21.0928	27.1874	27.6382	23.6464	26.1057	23.0716
IGLL5	31.5971	33.2794	31.3541	33.2231	29.8362	30.4388	30.7528	30.8875	30.9448	30.3764	30.5064	29.5934	25.8748	31.2039	30.1811	31.3957	31.0011	28.4439	30.9356	32.3535	31.0749	30.4533	29.2783	28.9924	31.0828	30.8429	32.6344	30.6045	28.3585	31.6415	30.8177	30.7673	30.8069	34.151	28.4242	30.977	29.1084	28.8488	30.6973	28.655	31.7192	28.3914	30.8608	31.0635	29.9002	31.1181	28.5702
IK	23.9439	22.3971	21.438	24.5187	23.3664	18.6966	23.3826	21.6172	23.3139	22.4476	22.4913	24.0432	23.444	23.3321	23.5451	23.7656	23.7483	20.4367	25.1043	24.4149	24.6086	22.1967	23.5556	25.2546	23.8106	24.049	22.2574	20.3566	20.9155	22.9139	24.3714	22.3351	22.0162	24.1874	22.6306	20.8882	23.2075	22.1098	25.967	18.6966	22.6671	21.7827	24.1792	22.5672	23.2703	24.585	24.0657
IKBIP	18.8965	24.0265	24.5108	24.4323	23.9802	26.5905	26.8623	27.1065	24.6136	22.7407	24.979	23.6395	24.0632	24.0078	25.7029	22.9243	25.2794	21.7247	23.6625	25.7817	26.3776	22.8283	25.8125	20.3378	25.7912	23.1388	22.386	21.2735	19.9409	27.197	24.1466	24.3923	23.7441	26.0311	23.3133	18.8965	24.1709	20.9296	19.732	24.269	23.8316	18.8965	24.4971	25.9508	18.8965	24.1958	23.236
ILF2	29.8285	29.343	29.3829	30.2506	28.9237	28.7584	30.0064	30.7593	29.0109	29.175	29.3558	30.2084	29.2632	30.1599	30.0971	29.2353	29.5383	26.529	29.6401	30.9585	31.2882	29.1414	30.5525	27.7964	30.689	30.4627	28.6958	27.1559	27.9454	29.6703	30.4824	29.1831	30.5012	29.7969	28.9805	29.057	28.8214	28.7227	30.0985	28.219	29.8244	28.5494	30.6149	28.7783	29.1403	30.4658	29.7298
ILF3	29.0174	29.0513	30.5498	29.5864	28.5889	29.2589	30.4291	30.5255	28.1391	28.7615	28.9235	29.4848	28.2436	29.7759	30.0021	28.9345	29.2548	25.2927	29.3766	31.1271	31.24	28.4837	29.688	27.3117	30.6346	30.2599	28.4492	26.4352	27.6277	29.6734	30.9225	28.745	28.8338	29.853	28.5214	30.0037	27.9245	27.7284	29.8608	28.3218	29.6576	27.3778	29.776	28.7568	29.424	30.0791	29.3724
ILK	27.806	29.1543	27.875	28.0253	22.1125	27.7486	28.8546	26.6029	27.6189	27.0439	27.0056	25.7138	24.4509	22.708	28.2627	28.2919	27.3838	23.6601	29.7619	27.3162	28.2383	27.6114	27.4951	24.3158	27.1022	26.3363	26.6189	25.9578	22.1125	28.5875	26.6797	24.101	24.6114	29.006	25.1171	26.3346	26.0349	24.2201	26.2618	26.6968	23.4498	22.1125	27.9466	27.1524	28.0343	28.4607	22.1125
ILVBL	26.8729	24.3734	25.5505	25.9154	21.729	25.6256	26.8856	27.5941	26.983	24.467	25.6532	24.6181	26.2683	26.4341	24.4649	26.9534	26.1481	21.107	27.088	27.6358	27.8123	25.2561	26.7451	23.3184	27.409	28.421	29.0796	21.107	23.8384	29.1329	27.1745	26.5744	25.1229	26.5205	23.6149	21.4126	25.312	25.39	27.5103	23.633	25.1729	24.177	27.965	23.7914	25.4403	26.7524	24.2792
IMMT	30.3067	28.4475	28.684	31.0226	28.3891	28.772	30.0061	30.7685	28.6406	29.1188	28.2998	28.7809	26.8894	29.9167	29.2984	29.6726	28.7063	29.5063	28.0063	30.5639	29.5727	27.2273	30.0	28.6454	30.725	28.813	28.9389	27.2541	26.3572	28.1162	29.5332	27.2411	29.8275	30.1853	30.047	29.5122	27.8297	27.4613	29.805	27.1845	30.1937	27.2768	28.6826	28.6699	28.9126	30.5891	29.2084
IMP3	23.2203	23.7513	23.3157	24.346	23.2406	23.722	24.5644	26.0061	19.2021	22.7941	23.7012	22.7372	22.2384	24.3353	24.8193	23.4722	21.8605	19.2021	19.2021	25.9702	22.8445	21.966	24.3151	21.9286	19.2021	24.8687	21.9923	19.2021	20.3528	24.2889	23.0717	24.4482	24.724	22.6193	22.6989	19.2021	19.2021	20.801	24.682	22.8697	23.4932	19.2021	26.1181	22.9688	22.9126	25.1874	23.0223
IMPDH2	27.9075	26.9221	21.2627	28.8332	26.2275	24.0337	28.1666	26.7598	23.8829	24.8699	26.2042	28.7208	26.6132	26.4624	27.8336	24.7258	27.5185	23.5093	25.2012	29.9684	28.8803	25.8678	25.7441	25.1196	28.0313	27.6927	26.6456	22.7182	23.0519	27.5489	27.5923	26.2811	25.933	25.7074	26.3398	21.2627	23.5021	25.6663	26.8708	25.1945	23.5067	23.1424	27.4632	25.568	25.5375	26.9111	25.1038
INF2	27.3925	25.2595	25.4166	27.1525	25.7767	25.8953	25.817	26.6757	24.675	26.67	27.3664	26.8507	25.4364	27.878	26.7179	27.0459	26.4795	20.6132	25.7164	27.7317	29.2118	23.3197	26.6323	23.7488	26.8185	26.2589	26.6353	26.1057	25.3778	27.1915	27.2702	26.0341	26.811	26.8369	24.8041	26.0419	26.1874	26.0523	28.1688	23.5901	25.5032	23.9819	26.8769	24.9427	26.1698	28.0804	25.7586
INPP1	24.9773	23.7368	22.1211	23.8902	22.4388	23.212	23.9581	24.2498	22.7098	21.6436	24.2144	23.4746	22.2311	24.0778	22.4653	24.623	24.7949	20.1355	22.1536	24.5187	25.0174	21.8152	23.6364	23.19	23.6505	22.6276	22.7026	22.2354	24.0923	24.2266	23.5755	20.1355	23.2296	25.0529	22.9246	20.1355	24.2852	22.5217	23.2649	21.1477	22.1917	20.4237	21.6611	22.4986	22.8339	23.3827	23.2602
IPO4	28.6609	26.3183	19.3479	26.4264	24.9557	24.3003	27.3198	24.8954	23.0259	23.6641	25.2473	24.717	25.312	25.3064	25.3731	22.9707	25.6374	22.5176	24.452	27.4287	27.805	24.8643	25.6047	22.942	23.8928	27.262	19.3479	22.0909	22.8242	31.696	27.5394	25.8944	21.5325	27.2139	24.0664	25.0042	21.6622	23.9228	25.8174	22.846	23.1308	26.2499	26.2396	25.0347	25.5715	26.5412	24.4365
IPO5	29.4139	27.2614	28.1012	28.016	26.9148	26.9955	29.152	30.9495	26.9119	27.8537	27.9423	29.1046	26.6298	29.6059	28.4556	27.8372	29.7821	25.4653	28.0938	30.5457	30.0026	27.3511	29.2611	25.9625	28.4299	28.8164	28.4333	27.0529	26.3122	27.8144	28.834	27.648	27.5992	29.5664	26.9939	23.2254	25.8074	25.8232	28.1633	26.3495	28.7263	26.6582	28.7048	28.5221	28.1792	29.8857	27.9789
IPO7	26.8443	26.1841	25.9452	27.4335	27.2262	26.3885	28.6458	27.4707	25.6547	27.6847	27.419	27.6065	26.1185	27.9183	25.1163	26.0156	27.1915	21.4877	27.656	29.4654	29.8816	25.6028	28.8274	23.8945	28.1747	28.2627	25.2647	26.1395	25.9872	28.1356	27.4305	27.1356	26.6926	28.2068	26.4029	25.0551	24.7531	25.5471	27.7616	24.6659	27.1037	25.1086	26.6038	26.5138	26.7288	28.0816	26.4226
IPO9	24.1333	25.4264	24.2032	25.9742	25.0351	24.0148	25.9978	26.3075	24.0669	24.0956	25.2056	26.5957	26.0585	26.5734	25.8092	24.5413	24.5784	20.1269	24.5525	26.9516	25.7143	23.9733	25.0378	23.1206	27.5191	25.6894	23.329	22.6617	23.8835	23.65	26.6137	24.4348	22.7154	25.2326	25.962	18.706	20.7955	22.9231	24.2153	22.0372	24.5745	24.9248	26.0113	24.5012	26.1932	25.3026	23.2137
IQGAP1	32.3851	31.8904	30.7329	32.2249	32.1913	32.2101	32.5178	33.8673	30.7994	31.0046	32.1947	31.5482	30.9528	31.3581	32.5052	32.1403	31.5515	27.5878	31.1315	33.4609	33.749	30.9995	32.6472	30.2566	31.6468	32.222	31.9085	30.4364	29.0975	32.5571	31.3479	31.4672	32.3969	32.6057	30.3467	31.6476	30.236	30.8467	32.5368	30.8502	31.9644	30.0442	31.5083	31.2899	31.8558	31.9534	30.3398
IQGAP2	28.4446	24.9847	22.5599	28.5692	27.0418	27.0156	27.0861	28.0501	26.8471	26.3297	28.2795	25.2873	25.578	28.7999	27.4524	28.7687	27.1184	18.4423	24.9234	27.8128	27.3015	22.2623	26.4142	26.5255	23.7934	26.484	28.6008	25.6864	26.4685	26.0901	25.7341	27.2825	28.7068	23.713	24.6637	22.5573	27.447	28.0185	29.5811	23.7521	25.7441	21.619	23.9374	27.569	27.0518	28.4341	26.1954
IRF2BP2	22.9632	22.2408	24.5921	25.1	22.4359	25.1719	25.234	28.0051	24.4956	25.0318	24.1314	26.0171	24.6177	26.9223	26.0288	22.5315	24.2506	18.9245	24.886	27.8226	27.0883	23.3298	26.0431	23.7621	26.4526	25.48	21.3879	21.0785	24.4674	18.9245	26.4282	25.5067	26.0859	26.049	26.0473	18.9245	24.2642	24.1925	25.5317	24.3631	26.3161	20.8812	25.0419	24.8477	25.5753	25.2214	25.9183
ISOC1	27.701	25.6276	24.7039	27.0632	25.7725	25.827	27.2745	27.4074	26.2611	26.1612	26.069	25.9625	25.5857	26.6374	27.2923	26.8777	25.3559	23.4154	26.7234	27.4425	27.6376	24.9373	26.0475	25.697	24.7709	26.5426	26.8938	23.503	23.5813	25.7455	26.6754	26.2478	26.5413	26.7024	25.5502	21.6492	26.2277	24.9378	25.1159	24.1557	25.3291	23.7816	26.845	26.345	26.1092	27.2891	25.6176
ISOC2	26.5298	24.753	26.0043	26.4549	23.7755	22.2984	25.4653	19.1963	25.6764	26.8575	25.2787	23.6799	24.6494	27.0702	25.7853	26.1408	25.4861	22.6095	27.0449	27.2261	28.0794	24.6741	26.7861	23.0485	27.6364	26.2119	25.9367	21.2273	19.1963	24.7773	25.9753	25.1436	24.3182	28.2429	21.9953	21.5931	24.886	25.2093	25.1944	22.1944	25.8005	24.6368	27.6395	26.1644	23.5917	25.3271	23.2122
IST1	24.8446	24.7215	21.8893	21.7647	19.7371	24.6138	24.2063	26.1165	24.3752	24.3265	19.7371	24.3957	23.4858	21.8357	23.3712	21.6863	25.0849	19.7371	25.0479	23.8648	23.913	24.0341	23.7848	19.9026	26.3429	23.9884	22.2527	19.7371	23.6306	22.1744	23.8648	19.7371	25.9099	23.4317	24.5715	19.7823	22.6561	22.2323	23.1527	24.1574	19.7371	21.8708	24.0953	21.4503	24.1223	20.2489	22.7083
ITGA1	24.4999	27.6517	24.4276	26.7224	23.2755	24.4549	27.2827	25.3228	26.23	25.6938	25.1727	24.7902	25.2024	26.17	21.8709	25.5973	21.3487	19.8356	28.0029	26.4314	26.2385	24.9294	27.2065	23.1327	26.905	25.5513	25.0226	23.2995	24.3909	24.3252	21.1177	24.6434	23.6264	25.1455	24.4506	19.8356	23.3944	22.9503	21.7189	24.5978	25.0731	21.9518	25.8341	24.1755	25.1372	26.5379	24.9612
ITGA2	25.5802	23.2936	22.5228	25.7386	24.1173	25.7228	24.5086	27.9845	19.6953	24.2366	26.7509	27.2744	24.8478	28.258	27.854	25.8867	24.8365	25.1813	24.9136	28.1032	27.179	25.1728	26.209	25.1747	27.0089	26.4715	24.5823	22.9594	24.2225	27.5221	27.1052	24.5522	27.6941	26.2961	28.6366	24.2582	26.5804	24.8129	25.8924	25.8343	27.6175	23.0598	27.3247	25.3686	28.8581	27.3574	29.2237
ITGA6	28.605	27.5803	27.1959	28.4181	27.7569	27.9103	27.0346	31.3854	26.4866	26.7207	28.3836	28.6134	26.0725	28.5484	28.7747	28.2178	27.9073	22.452	27.5629	30.6944	30.0195	26.9633	28.1677	25.9999	30.0358	29.1884	27.1388	24.6807	25.9933	31.7152	33.107	27.4588	28.7077	29.7249	27.4996	21.6076	26.9972	27.6802	28.8065	25.8136	27.8865	26.3603	27.7621	26.6956	27.121	29.7173	26.8984
ITGAM	28.038	26.6131	24.4584	25.0125	25.0359	26.7916	23.851	24.7685	23.0096	24.2309	28.3899	18.3516	21.6243	24.8058	30.1963	26.0099	27.5031	21.6724	21.8581	22.335	25.5008	23.0641	24.9447	25.0266	21.5113	23.5858	24.2908	24.6097	20.3658	28.4478	27.5382	18.3516	23.6801	25.1324	19.0109	18.3516	23.3759	19.1663	21.0973	20.9299	22.8597	18.546	23.7427	20.2432	20.9749	27.8362	19.8556
ITGAV	27.1576	28.0368	27.38	26.1071	22.4845	26.7361	27.2095	27.2516	25.8543	26.5304	29.5355	25.2252	24.6554	24.4512	25.7271	27.6336	26.0296	24.9011	27.3413	27.6473	25.6008	24.9102	25.5203	23.9406	28.2046	27.0621	26.1167	25.169	19.3476	27.3553	25.3279	25.8927	28.0563	27.7818	25.7277	23.0969	23.6748	24.1788	25.7492	25.5571	26.1456	24.0722	26.884	25.7329	25.3695	27.0316	23.686
