TF	TG	Input
fis	nirD	1
fis	nirC	1
fis	cysG	1
fis	gadA	1
fis	gadX	1
fis	proK	1
fis	cspA	1
fis	xylF	1
fis	xylG	1
fis	xylH	1
fis	xylR	1
fis	aldB	1
fis	mtlA	1
fis	mtlD	1
fis	mtlR	1
fis	gyrB	1
fis	bglG	1
fis	bglF	1
fis	bglB	1
fis	rrsC	1
fis	gltU	1
fis	rrlC	1
fis	rrfC	1
fis	argX	1
fis	hisR	1
fis	leuT	1
fis	proM	1
fis	fadA	1
fis	fadB	1
fis	rrsA	1
fis	ileT	1
fis	alaT	1
fis	rrlA	1
fis	rrfA	1
fis	glnG	1
fis	glnL	1
fis	glnA	1
fis	trmA	1
fis	rrsB	1
fis	gltT	1
fis	rrlB	1
fis	rrfB	1
fis	thrU	1
fis	tyrU	1
fis	glyT	1
fis	thrT	1
fis	tufB	1
fis	hupA	1
fis	rrsE	1
fis	gltV	1
fis	rrlE	1
fis	rrfE	1
fis	malE	1
fis	malF	1
fis	malG	1
fis	acs	1
fis	yjcH	1
fis	actP	1
fis	acs	1
fis	yjcH	1
fis	actP	1
fis	nrfA	1
fis	nrfB	1
fis	nrfC	1
fis	nrfD	1
fis	nrfE	1
fis	nrfF	1
fis	nrfG	1
fis	proP	1
fis	fumB	1
fis	pheU	1
fis	msrA	1
fis	leuX	1
fis	leuQ	1
fis	leuP	1
fis	leuV	1
fis	osmY	1
fis	deoC	1
fis	deoA	1
fis	deoB	1
fis	deoD	1
envR	acrA	1
envR	acrB	1
zntR	zntA	1
crp	sroD	1
crp	thrL	1
crp	thrA	1
crp	thrB	1
crp	thrC	1
crp	thrL	1
crp	thrA	1
crp	thrB	1
crp	thrC	1
crp	caiF	1
crp	caiE	1
crp	caiD	1
crp	caiC	1
crp	caiB	1
crp	caiA	1
crp	caiT	1
crp	fixA	1
crp	fixB	1
crp	fixC	1
crp	fixX	1
crp	araD	1
crp	araA	1
crp	araB	1
crp	araC	1
crp	hofC	1
crp	hofB	1
crp	ppdD	1
crp	nadC	1
crp	ampD	1
crp	ampE	1
crp	pdhR	1
crp	aceE	1
crp	aceF	1
crp	lpd	1
crp	lpd	1
crp	acnB	1
crp	gcd	1
crp	hpt	1
crp	yadG	1
crp	yadG	1
crp	yadH	1
crp	yadH	1
crp	yadI	1
crp	sfsA	1
crp	dksA	1
crp	rof	1
crp	yaeQ	1
crp	arfB	1
crp	nlpE	1
crp	prpR	1
crp	prpB	1
crp	prpC	1
crp	prpD	1
crp	prpE	1
crp	lacZ	1
crp	lacY	1
crp	lacA	1
crp	lacZ	1
crp	lacY	1
crp	lacA	1
crp	lacI	1
crp	mhpR	1
crp	mhpA	1
crp	mhpB	1
crp	mhpC	1
crp	mhpD	1
crp	mhpF	1
crp	mhpE	1
crp	yaiY	1
crp	yaiZ	1
crp	araJ	1
crp	tsx	1
crp	tsx	1
crp	tsx	1
crp	cyoE	1
crp	cyoD	1
crp	cyoC	1
crp	cyoB	1
crp	cyoA	1
crp	hupB	1
crp	nmpC	1
crp	nmpC	1
crp	entD	1
crp	fepA	1
crp	entC	1
crp	entE	1
crp	entB	1
crp	entA	1
crp	entH	1
crp	cstA	1
crp	cstA	1
crp	rnk	1
crp	citG	1
crp	citX	1
crp	citF	1
crp	citE	1
crp	citD	1
crp	citC	1
crp	dpiB	1
crp	dpiA	1
crp	cspE	1
crp	cspE	1
crp	nagB	1
crp	nagA	1
crp	nagC	1
crp	umpH	1
crp	nagB	1
crp	nagA	1
crp	nagC	1
crp	umpH	1
crp	nagE	1
crp	nagE	1
crp	chiP	1
crp	ybfN	1
crp	fur	1
crp	gltA	1
crp	gltA	1
crp	sdhC	1
crp	sdhD	1
crp	sdhA	1
crp	sdhB	1
crp	sucA	1
crp	sucB	1
crp	sucC	1
crp	sucD	1
crp	sdhC	1
crp	sdhD	1
crp	sdhA	1
crp	sdhB	1
crp	sucA	1
crp	sucB	1
crp	sucC	1
crp	sucD	1
crp	sdhD	1
crp	sdhA	1
crp	sdhB	1
crp	ybgS	1
crp	galE	1
crp	galE	1
crp	galT	1
crp	galT	1
crp	galK	1
crp	galK	1
crp	galM	1
crp	galM	1
crp	modA	1
crp	modB	1
crp	modC	1
crp	fiu	1
crp	ybiP	1
crp	ldtB	1
crp	ybiS	1
crp	ybiT	1
crp	cspD	1
crp	cspD	1
crp	clpS	1
crp	clpS	1
crp	clpA	1
crp	focA	1
crp	pflB	1
crp	serC	1
crp	aroA	1
crp	ompF	1
crp	pncB	1
crp	rmf	1
crp	ompA	1
crp	sxy	1
crp	agp	1
crp	putP	1
crp	ycdZ	1
crp	ycdZ	1
crp	csgG	1
crp	csgF	1
crp	csgE	1
crp	csgD	1
crp	ptsG	1
crp	ptsG	1
crp	comR	1
crp	bhsA	1
crp	hlyE	1
crp	dadA	1
crp	dadX	1
crp	ychH	1
crp	ychH	1
crp	ompW	1
crp	ompW	1
crp	sohB	1
crp	acnA	1
crp	puuD	1
crp	puuR	1
crp	puuC	1
crp	puuB	1
crp	puuE	1
crp	pspA	1
crp	pspB	1
crp	pspC	1
crp	pspD	1
crp	pspE	1
crp	pspA	1
crp	pspB	1
crp	pspC	1
crp	pspD	1
crp	pspE	1
crp	ycjM	1
crp	ycjM	1
crp	ycjN	1
crp	ycjN	1
crp	ycjO	1
crp	ycjO	1
crp	ycjP	1
crp	ycjP	1
crp	ycjQ	1
crp	ycjQ	1
crp	ycjR	1
crp	ycjR	1
crp	ycjS	1
crp	ycjS	1
crp	ycjT	1
crp	ycjT	1
crp	ycjU	1
crp	ycjU	1
crp	ompG	1
crp	ompG	1
crp	feaR	1
crp	feaB	1
crp	paaZ	1
crp	paaA	1
crp	paaB	1
crp	paaC	1
crp	paaD	1
crp	paaE	1
crp	paaF	1
crp	paaG	1
crp	paaH	1
crp	paaI	1
crp	paaJ	1
crp	paaK	1
crp	aldA	1
crp	aldA	1
crp	mokB	1
crp	trg	1
crp	trg	1
crp	gadB	1
crp	gadC	1
crp	lsrR	1
crp	lsrK	1
crp	lsrA	1
crp	lsrC	1
crp	lsrD	1
crp	lsrB	1
crp	lsrF	1
crp	lsrG	1
crp	tam	1
crp	uxaB	1
crp	marR	1
crp	marA	1
crp	marB	1
crp	ynfK	1
crp	mlc	1
crp	mlc	1
crp	fumC	1
crp	fumC	1
crp	fumC	1
crp	fumC	1
crp	fumA	1
crp	fumA	1
crp	fumA	1
crp	manA	1
crp	uidC	1
crp	uidB	1
crp	uidA	1
crp	malI	1
crp	malX	1
crp	malY	1
crp	sodB	1
crp	chbG	1
crp	chbF	1
crp	chbR	1
crp	chbA	1
crp	chbC	1
crp	chbB	1
crp	gdhA	1
crp	yeaC	1
crp	msrB	1
crp	gapA	1
crp	fadD	1
crp	manX	1
crp	manX	1
crp	manY	1
crp	manY	1
crp	manZ	1
crp	manZ	1
crp	cspC	1
crp	cspC	1
crp	yobF	1
crp	yobF	1
crp	flhC	1
crp	flhC	1
crp	flhD	1
crp	flhD	1
crp	flhD	1
crp	flhC	1
crp	araG	1
crp	araF	1
crp	yedP	1
crp	mtfA	1
crp	sbmC	1
crp	mdtA	1
crp	mdtB	1
crp	mdtC	1
crp	mdtD	1
crp	baeS	1
crp	baeR	1
crp	mdtA	1
crp	mdtB	1
crp	mdtC	1
crp	mdtD	1
crp	baeS	1
crp	baeR	1
crp	gatD	1
crp	gatD	1
crp	gatD	1
crp	gatC	1
crp	gatC	1
crp	gatC	1
crp	gatB	1
crp	gatB	1
crp	gatB	1
crp	gatA	1
crp	gatA	1
crp	gatA	1
crp	gatZ	1
crp	gatZ	1
crp	gatZ	1
crp	gatY	1
crp	gatY	1
crp	gatY	1
crp	mlrA	1
crp	cdd	1
crp	cdd	1
crp	preT	1
crp	preA	1
crp	mglB	1
crp	mglA	1
crp	mglC	1
crp	mglB	1
crp	mglA	1
crp	mglC	1
crp	galS	1
crp	cirA	1
crp	setB	1
crp	yeiP	1
crp	yeiQ	1
crp	mepS	1
crp	rtn	1
crp	gyrA	1
crp	ubiG	1
crp	nrdA	1
crp	nrdB	1
crp	yfaE	1
crp	glpQ	1
crp	glpT	1
crp	glpA	1
crp	glpB	1
crp	glpC	1
crp	nuoN	1
crp	nuoN	1
crp	nuoM	1
crp	nuoM	1
crp	nuoL	1
crp	nuoL	1
crp	nuoK	1
crp	nuoK	1
crp	nuoJ	1
crp	nuoJ	1
crp	nuoI	1
crp	nuoI	1
crp	nuoH	1
crp	nuoH	1
crp	nuoG	1
crp	nuoG	1
crp	nuoF	1
crp	nuoF	1
crp	nuoE	1
crp	nuoE	1
crp	nuoC	1
crp	nuoC	1
crp	nuoB	1
crp	nuoB	1
crp	nuoA	1
crp	nuoA	1
crp	fadL	1
crp	dsdX	1
crp	dsdA	1
crp	dsdA	1
crp	mntH	1
crp	nupC	1
crp	yfeC	1
crp	yfeC	1
crp	yfeD	1
crp	yfeD	1
crp	ptsH	1
crp	ptsI	1
crp	crr	1
crp	ptsH	1
crp	ptsI	1
crp	crr	1
crp	ptsH	1
crp	ptsI	1
crp	crr	1
crp	ucpA	1
crp	murQ	1
crp	murP	1
crp	narQ	1
crp	hyfA	1
crp	hyfB	1
crp	hyfC	1
crp	hyfD	1
crp	hyfE	1
crp	hyfF	1
crp	hyfG	1
crp	hyfH	1
crp	hyfI	1
crp	hyfJ	1
crp	hyfR	1
crp	focB	1
crp	guaB	1
crp	guaA	1
crp	guaB	1
crp	guaA	1
crp	guaB	1
crp	guaA	1
crp	xseA	1
crp	xseA	1
crp	csiE	1
crp	rseC	1
crp	rseB	1
crp	rseA	1
crp	rpoE	1
crp	grcA	1
crp	patZ	1
crp	raiA	1
crp	raiA	1
crp	grpE	1
crp	csiD	1
crp	lhgO	1
crp	gabD	1
crp	gabT	1
crp	gabP	1
crp	srlA	1
crp	srlE	1
crp	srlB	1
crp	srlD	1
crp	gutM	1
crp	srlR	1
crp	gutQ	1
crp	ascF	1
crp	ascB	1
crp	rpoS	1
crp	rpoS	1
crp	casA	1
crp	casB	1
crp	casC	1
crp	casD	1
crp	casE	1
crp	cas1	1
crp	cas2	1
crp	mazF	1
crp	mazE	1
crp	relA	1
crp	sdaC	1
crp	sdaB	1
crp	ygdG	1
crp	ygdG	1
crp	fucA	1
crp	fucO	1
crp	fucP	1
crp	fucI	1
crp	fucK	1
crp	fucU	1
crp	fucR	1
crp	araE	1
crp	ygeA	1
crp	yqeF	1
crp	gcvP	1
crp	gcvH	1
crp	gcvT	1
crp	serA	1
crp	serA	1
crp	epd	1
crp	pgk	1
crp	epd	1
crp	pgk	1
crp	epd	1
crp	pgk	1
crp	fbaA	1
crp	metK	1
crp	galP	1
crp	ansB	1
crp	nupG	1
crp	speC	1
crp	glcD	1
crp	glcE	1
crp	glcF	1
crp	glcG	1
crp	glcB	1
crp	glcA	1
crp	glcD	1
crp	glcE	1
crp	glcF	1
crp	glcG	1
crp	glcB	1
crp	glcA	1
crp	glcC	1
crp	glcC	1
crp	ribB	1
crp	glgS	1
crp	rpsU	1
crp	dnaG	1
crp	dnaG	1
crp	aer	1
crp	ebgA	1
crp	ebgC	1
crp	fadH	1
crp	ygjV	1
crp	ygjV	1
crp	uxaA	1
crp	uxaA	1
crp	uxaA	1
crp	uxaC	1
crp	uxaC	1
crp	uxaC	1
crp	exuT	1
crp	tdcA	1
crp	tdcB	1
crp	tdcC	1
crp	tdcD	1
crp	tdcE	1
crp	tdcF	1
crp	tdcG	1
crp	garK	1
crp	garK	1
crp	garR	1
crp	garR	1
crp	garL	1
crp	garP	1
crp	kbaZ	1
crp	agaV	1
crp	agaW	1
crp	agaA	1
crp	rpsO	1
crp	truB	1
crp	truB	1
crp	rbfA	1
crp	rbfA	1
crp	rimP	1
crp	nusA	1
crp	infB	1
crp	rimP	1
crp	nusA	1
crp	infB	1
crp	metY	1
crp	rimP	1
crp	nusA	1
crp	infB	1
crp	rbfA	1
crp	truB	1
crp	rpsO	1
crp	pnp	1
crp	argG	1
crp	argG	1
crp	gltB	1
crp	gltD	1
crp	gltF	1
crp	nanA	1
crp	nanT	1
crp	nanE	1
crp	nanK	1
crp	yhcH	1
crp	rpsI	1
crp	rplM	1
crp	mdh	1
crp	aaeB	1
crp	aaeA	1
crp	aaeX	1
crp	aaeR	1
crp	dusB	1
crp	fis	1
crp	yhfA	1
crp	crp	1
crp	crp	1
crp	yhfK	1
crp	pabA	1
crp	pabA	1
crp	fic	1
crp	yhfG	1
crp	yhfG	1
crp	ppiA	1
crp	ppiA	1
crp	ppiA	1
crp	tsgA	1
crp	nirB	1
crp	nirD	1
crp	nirC	1
crp	cysG	1
crp	hofP	1
crp	hofO	1
crp	hofN	1
crp	hofM	1
crp	pck	1
crp	pck	1
crp	envZ	1
crp	envZ	1
crp	ompR	1
crp	ompR	1
crp	gntX	1
crp	nfuA	1
crp	gntT	1
crp	malT	1
crp	glpR	1
crp	glpG	1
crp	glpE	1
crp	glpD	1
crp	glgP	1
crp	glgA	1
crp	glgC	1
crp	gntK	1
crp	gntU	1
crp	yhhW	1
crp	yhhX	1
crp	yhhX	1
crp	ugpQ	1
crp	ugpC	1
crp	ugpE	1
crp	ugpA	1
crp	ugpB	1
crp	rpoH	1
crp	rpoH	1
crp	gadE	1
crp	gadF	1
crp	mdtE	1
crp	mdtF	1
crp	gadA	1
crp	gadX	1
crp	dctA	1
crp	eptB	1
crp	cspA	1
crp	xylB	1
crp	xylA	1
crp	xylF	1
crp	xylG	1
crp	xylH	1
crp	xylR	1
crp	malS	1
crp	yiaJ	1
crp	yiaK	1
crp	yiaL	1
crp	yiaM	1
crp	yiaN	1
crp	yiaO	1
crp	lyxK	1
crp	sgbH	1
crp	sgbU	1
crp	sgbE	1
crp	aldB	1
crp	yibH	1
crp	yibH	1
crp	yibI	1
crp	yibI	1
crp	mtlA	1
crp	mtlD	1
crp	mtlR	1
crp	lldP	1
crp	lldP	1
crp	lldR	1
crp	lldR	1
crp	lldD	1
crp	lldD	1
crp	secB	1
crp	gpsA	1
crp	uhpT	1
crp	uhpC	1
crp	uhpC	1
crp	uhpB	1
crp	uhpB	1
crp	uhpA	1
crp	uhpA	1
crp	ilvN	1
crp	ilvN	1
crp	ilvB	1
crp	ilvB	1
crp	ivbL	1
crp	ivbL	1
crp	ivbL	1
crp	ilvB	1
crp	ilvN	1
crp	tnaC	1
crp	tnaC	1
crp	tnaA	1
crp	tnaA	1
crp	tnaB	1
crp	bglG	1
crp	bglF	1
crp	bglB	1
crp	rbsD	1
crp	rbsD	1
crp	rbsA	1
crp	rbsA	1
crp	rbsC	1
crp	rbsC	1
crp	rbsB	1
crp	rbsB	1
crp	rbsB	1
crp	rbsK	1
crp	rbsR	1
crp	trxA	1
crp	cyaA	1
crp	ysgA	1
crp	udp	1
crp	udp	1
crp	udp	1
crp	rmuC	1
crp	spf	1
crp	glnG	1
crp	glnG	1
crp	glnL	1
crp	glnL	1
crp	glnA	1
crp	glnA	1
crp	fdoI	1
crp	fdoI	1
crp	fdoH	1
crp	fdoH	1
crp	fdoG	1
crp	rhaD	1
crp	rhaA	1
crp	rhaB	1
crp	rhaS	1
crp	rhaR	1
crp	rhaT	1
crp	sodA	1
crp	glpF	1
crp	glpK	1
crp	glpX	1
crp	cytR	1
crp	cytR	1
crp	oxyR	1
crp	hupA	1
crp	zraS	1
crp	zraR	1
crp	aceB	1
crp	aceA	1
crp	aceK	1
crp	psiE	1
crp	malE	1
crp	malF	1
crp	malG	1
crp	malE	1
crp	malF	1
crp	malG	1
crp	malK	1
crp	malK	1
crp	lamB	1
crp	lamB	1
crp	malM	1
crp	malM	1
crp	acs	1
crp	yjcH	1
crp	actP	1
crp	proP	1
crp	proP	1
crp	proP	1
crp	melR	1
crp	melR	1
crp	melA	1
crp	melB	1
crp	dcuB	1
crp	fumB	1
crp	dcuR	1
crp	aspA	1
crp	dcuA	1
crp	aspA	1
crp	dcuA	1
crp	hfq	1
crp	hflX	1
crp	hflK	1
crp	hflC	1
crp	ulaA	1
crp	ulaB	1
crp	ulaC	1
crp	ulaD	1
crp	ulaE	1
crp	ulaF	1
crp	rpsF	1
crp	priB	1
crp	rpsR	1
crp	rplI	1
crp	cpdB	1
crp	cpdB	1
crp	cysQ	1
crp	mpl	1
crp	treB	1
crp	treC	1
crp	idnD	1
crp	idnO	1
crp	idnT	1
crp	idnR	1
crp	idnK	1
crp	fecA	1
crp	fecB	1
crp	fecC	1
crp	fecD	1
crp	fecE	1
crp	yjhP	1
crp	yjhP	1
crp	yjhQ	1
crp	yjhQ	1
crp	nanS	1
crp	nanM	1
crp	nanC	1
crp	gntP	1
crp	uxuA	1
crp	uxuB	1
crp	uxuR	1
crp	yjiY	1
crp	osmY	1
crp	osmY	1
crp	yjjW	1
crp	yjjW	1
crp	yjjI	1
crp	deoC	1
crp	deoA	1
crp	deoB	1
crp	deoD	1
crp	deoC	1
crp	deoA	1
crp	deoB	1
crp	deoD	1
crp	deoC	1
crp	deoA	1
crp	deoB	1
crp	deoD	1
crp	yaeP	1
crp	mcaS	1
crp	hokB	1
crp	ryeA	1
crp	cyaR	1
crp	cyaR	1
crp	ryhB	1
crp	csrC	1
crp	araH	1
crp	yeiW	1
crp	ybdD	1
crp	ymjB	1
crp	ymjB	1
crp	yjhX	1
crp	yjhX	1
crp	ytjA	1
crp	tisB	1
crp	azuC	1
crp	ykgR	1
ompR	bolA	1
ompR	nmpC	1
ompR	ompF	1
ompR	pgaD	1
ompR	pgaC	1
ompR	pgaB	1
ompR	pgaA	1
ompR	csgG	1
ompR	csgF	1
ompR	csgE	1
ompR	csgD	1
ompR	sra	1
ompR	dtpA	1
ompR	flhD	1
ompR	flhC	1
ompR	ompC	1
ompR	fadL	1
ompR	ecnB	1
ompR	micF	1
ompR	omrA	1
ompR	omrB	1
malT	malZ	1
malT	malQ	1
malT	malP	1
malT	malS	1
malT	malE	1
malT	malF	1
malT	malG	1
malT	malK	1
malT	lamB	1
malT	malM	1
rtcR	rtcB	1
rtcR	rtcA	1
glpR	glpQ	1
glpR	glpT	1
glpR	glpA	1
glpR	glpB	1
glpR	glpC	1
glpR	glpD	1
glpR	glpF	1
glpR	glpK	1
glpR	glpX	1
gntR	edd	1
gntR	eda	1
gntR	gntX	1
gntR	nfuA	1
gntR	gntT	1
gntR	gntK	1
gntR	gntU	1
gntR	idnD	1
gntR	idnO	1
gntR	idnT	1
gntR	idnR	1
gntR	idnK	1
nikR	nikA	1
nikR	nikB	1
nikR	nikC	1
nikR	nikD	1
nikR	nikE	1
nikR	nikR	1
arsR	arsR	1
arsR	arsB	1
arsR	arsC	1
gadE	gadF	1
gadE	skp	1
gadE	lpxD	1
gadE	fabZ	1
gadE	lpxA	1
gadE	cyoE	1
gadE	cyoD	1
gadE	cyoC	1
gadE	cyoB	1
gadE	cyoA	1
gadE	lrp	1
gadE	gadB	1
gadE	gadC	1
gadE	gadB	1
gadE	gadC	1
gadE	fliC	1
gadE	rcsA	1
gadE	gnd	1
gadE	gltB	1
gadE	gltD	1
gadE	gltF	1
gadE	yhiM	1
gadE	hdeA	1
gadE	hdeB	1
gadE	yhiD	1
gadE	hdeA	1
gadE	hdeB	1
gadE	yhiD	1
gadE	hdeD	1
gadE	hdeD	1
gadE	gadE	1
gadE	gadE	1
gadE	gadF	1
gadE	mdtE	1
gadE	mdtF	1
gadE	gadX	1
gadE	gadW	1
gadE	gadA	1
gadE	yjbQ	1
gadE	yjbR	1
gadE	purA	1
gadE	yjjU	1
gadE;rcsB	yhiM	1
gadE;rcsB	slp	1
gadE;rcsB	dctR	1
gadE;rcsB	gadA	1
gadE;rcsB	gadX	1
gadE;rcsB	aslB	1
gadE;rcsB	adiC	1
gadE;rcsB	cadB	1
gadE;rcsB	cadA	1
gadW	gadB	1
gadW	gadC	1
gadW	gadB	1
gadW	gadC	1
gadW	slp	1
gadW	dctR	1
gadW	hdeA	1
gadW	hdeB	1
gadW	yhiD	1
gadW	hdeA	1
gadW	hdeB	1
gadW	yhiD	1
gadW	gadE	1
gadW	gadF	1
gadW	mdtE	1
gadW	mdtF	1
gadW	gadW	1
gadW	gadX	1
gadW	gadA	1
gadW	gadX	1
gadW	gadA	1
gadW	gadX	1
gadW	gadY	1
gadX	gadF	1
gadX	lon	1
gadX	glnK	1
gadX	amtB	1
gadX	ybaS	1
gadX	ybaT	1
gadX	asnB	1
gadX	hns	1
gadX	uspE	1
gadX	gadB	1
gadX	gadC	1
gadX	gadB	1
gadX	gadC	1
gadX	ydeN	1
gadX	ynfB	1
gadX	speG	1
gadX	asr	1
gadX	dtpA	1
gadX	rpoS	1
gadX	slp	1
gadX	dctR	1
gadX	slp	1
gadX	dctR	1
gadX	hdeA	1
gadX	hdeB	1
gadX	yhiD	1
gadX	hdeA	1
gadX	hdeB	1
gadX	yhiD	1
gadX	hdeD	1
gadX	gadE	1
gadX	gadE	1
gadX	gadF	1
gadX	mdtE	1
gadX	mdtF	1
gadX	gadW	1
gadX	gadW	1
gadX	gadX	1
gadX	gadW	1
gadX	gadA	1
gadX	gadX	1
gadX	btuB	1
gadX	murI	1
gadX	cadB	1
gadX	cadA	1
gadX	gadY	1
cspA	hns	1
cspA	gyrA	1
xylR	araC	1
xylR	xylB	1
xylR	xylA	1
xylR	xylF	1
xylR	xylG	1
xylR	xylH	1
xylR	xylR	1
yiaJ	yiaJ	1
yiaJ	yiaK	1
yiaJ	yiaL	1
yiaJ	yiaM	1
yiaJ	yiaN	1
yiaJ	yiaO	1
yiaJ	lyxK	1
yiaJ	sgbH	1
yiaJ	sgbU	1
yiaJ	sgbE	1
mtlR	mtlA	1
mtlR	mtlD	1
mtlR	mtlR	1
lldR	lldP	1
lldR	lldR	1
lldR	lldD	1
uhpA	uhpT	1
dnaA	aldA	1
dnaA	nrdA	1
dnaA	nrdB	1
dnaA	yfaE	1
dnaA	guaB	1
dnaA	guaA	1
dnaA	rpoH	1
dnaA	recF	1
dnaA	recF	1
dnaA	recF	1
dnaA	dnaN	1
dnaA	dnaN	1
dnaA	dnaN	1
dnaA	dnaA	1
dnaA	dnaA	1
dnaA	dnaA	1
dnaA	polA	1
dnaA	yjeV	1
asnC	asnC	1
asnC	mioC	1
asnC	mnmG	1
asnC	asnA	1
rbsR	add	1
rbsR	rbsD	1
rbsR	rbsA	1
rbsR	rbsC	1
rbsR	rbsB	1
rbsR	rbsK	1
rbsR	rbsR	1
rbsR	purD	1
rbsR	purH	1
ilvY	ilvY	1
ilvY	ilvC	1
metR	glyA	1
metR	hmp	1
metR	metR	1
metR	metE	1
metR	metH	1
ntrC	glnK	1
ntrC	amtB	1
ntrC	glnQ	1
ntrC	glnP	1
ntrC	glnH	1
ntrC	potF	1
ntrC	potG	1
ntrC	potH	1
ntrC	potI	1
ntrC	rutG	1
ntrC	rutF	1
ntrC	rutE	1
ntrC	rutD	1
ntrC	rutC	1
ntrC	rutB	1
ntrC	rutA	1
ntrC	ddpF	1
ntrC	ddpD	1
ntrC	ddpC	1
ntrC	ddpB	1
ntrC	ddpA	1
ntrC	ddpX	1
ntrC	astE	1
ntrC	astB	1
ntrC	astD	1
ntrC	astA	1
ntrC	astC	1
ntrC	yeaG	1
ntrC	yeaH	1
ntrC	cbl	1
ntrC	nac	1
ntrC	hisP	1
ntrC	hisM	1
ntrC	hisQ	1
ntrC	hisJ	1
ntrC	argT	1
ntrC	rseC	1
ntrC	rseB	1
ntrC	rseA	1
ntrC	rpoE	1
ntrC	relA	1
ntrC	patA	1
ntrC	yhdW	1
ntrC	yhdX	1
ntrC	yhdY	1
ntrC	yhdZ	1
ntrC	glnG	1
ntrC	glnG	1
ntrC	glnG	1
ntrC	glnL	1
ntrC	glnL	1
ntrC	glnL	1
ntrC	glnA	1
ntrC	glnA	1
rhaS	rhaD	1
rhaS	rhaA	1
rhaS	rhaB	1
rhaS	rhaS	1
rhaS	rhaR	1
rhaS	rhaT	1
rhaR	rhaS	1
rhaR	rhaR	1
cpxR	degP	1
cpxR	skp	1
cpxR	lpxD	1
cpxR	fabZ	1
cpxR	lpxA	1
cpxR	sbmA	1
cpxR	yaiW	1
cpxR	ppiD	1
cpxR	hha	1
cpxR	tomB	1
cpxR	aroG	1
cpxR	ldtD	1
cpxR	ompF	1
cpxR	yccA	1
cpxR	efeU_1	1
cpxR	efeU_2	1
cpxR	csgG	1
cpxR	csgF	1
cpxR	csgE	1
cpxR	csgD	1
cpxR	csgB	1
cpxR	csgA	1
cpxR	csgC	1
cpxR	ldtC	1
cpxR	marR	1
cpxR	marA	1
cpxR	marB	1
cpxR	dgcZ	1
cpxR	spy	1
cpxR	yebE	1
cpxR	cheW	1
cpxR	cheA	1
cpxR	motB	1
cpxR	motA	1
cpxR	ftnB	1
cpxR	mdtA	1
cpxR	mdtB	1
cpxR	mdtC	1
cpxR	mdtD	1
cpxR	baeS	1
cpxR	baeR	1
cpxR	ompC	1
cpxR	acrD	1
cpxR	rseC	1
cpxR	rseB	1
cpxR	rseA	1
cpxR	rpoE	1
cpxR	ung	1
cpxR	bamE	1
cpxR	yqaE	1
cpxR	kbp	1
cpxR	dsbC	1
cpxR	bacA	1
cpxR	yqjA	1
cpxR	mzrA	1
cpxR	ppiA	1
cpxR	rpoH	1
cpxR	yidQ	1
cpxR	rdoA	1
cpxR	dsbA	1
cpxR	cpxA	1
cpxR	cpxR	1
cpxR	mscM	1
cpxR	psd	1
cpxR	tsr	1
cpxR	slt	1
cpxR	rprA	1
cpxR	cyaR	1
cpxR	cpxP	1
cpxR	cpxQ	1
cytR	tsx	1
cytR	ycdZ	1
cytR	cdd	1
cytR	nupC	1
cytR	nupG	1
cytR	ppiA	1
cytR	rpoH	1
cytR	udp	1
cytR	cytR	1
cytR	deoC	1
cytR	deoA	1
cytR	deoB	1
cytR	deoD	1
metJ	metQ	1
metJ	metI	1
metJ	metN	1
metJ	ahpC	1
metJ	ahpF	1
metJ	yeiB	1
metJ	folE	1
metJ	metK	1
metJ	metC	1
metJ	metR	1
metJ	metE	1
metJ	metB	1
metJ	metL	1
metJ	metF	1
metJ	metA	1
oxyR	guaC	1
oxyR	hemH	1
oxyR	dsbG	1
oxyR	ahpC	1
oxyR	ahpC	1
oxyR	ahpF	1
oxyR	ahpF	1
oxyR	fur	1
oxyR	dps	1
oxyR	dps	1
oxyR	ybjM	1
oxyR	grxA	1
oxyR	grxA	1
oxyR	ybjC	1
oxyR	ybjC	1
oxyR	nfsA	1
oxyR	rimK	1
oxyR	ybjN	1
oxyR	nfsA	1
oxyR	hcp	1
oxyR	hcr	1
oxyR	ychF	1
oxyR	sufE	1
oxyR	sufE	1
oxyR	sufS	1
oxyR	sufS	1
oxyR	sufD	1
oxyR	sufD	1
oxyR	sufC	1
oxyR	sufC	1
oxyR	sufB	1
oxyR	sufB	1
oxyR	sufA	1
oxyR	sufA	1
oxyR	mepM	1
oxyR	znuA	1
oxyR	znuC	1
oxyR	znuB	1
oxyR	zinT	1
oxyR	flu	1
oxyR	flu	1
oxyR	mntH	1
oxyR	mntH	1
oxyR	trxC	1
oxyR	trxC	1
oxyR	gor	1
oxyR	yhjA	1
oxyR	metR	1
oxyR	metE	1
oxyR	katG	1
oxyR	katG	1
oxyR	oxyR	1
oxyR	gntP	1
oxyR	uxuA	1
oxyR	uxuB	1
oxyR	fhuF	1
oxyR	isrC	1
oxyR	oxyS	1
oxyR	yjjZ	1
oxyR	uof	1
fabR	fabA	1
fabR	fabB	1
birA	bioA	1
birA	bioB	1
birA	bioF	1
birA	bioC	1
birA	bioD	1
hupA;hupB	seqA	1
hupA;hupB	pgm	1
hupA;hupB	galE	1
hupA;hupB	galT	1
hupA;hupB	galK	1
hupA;hupB	galM	1
hupA;hupB	tyrP	1
hupA;hupB	mtr	1
hupA;hupB	micF	1
zraR	zraP	1
zraR	zraS	1
